date,Y,ET,date_raw,DR007（无风险利率）,M2(货币供应量）,制造业PMI（制造业价格水平）,沪深300指数（市场收益率水平）,换手率:沪深300指数（市场波动情况）,标准普尔500指数（全球市场价格水平）,premium,mom_1w,OI,D_total_norm,D_star,M1_star,M2_star,Y_star
2025-07-11,0.1568049415975904,0.2062596943646571,20250711.0,-0.6016177265596162,-0.4535147004733963,-0.5372909579197142,-0.6196913036666897,0.8056507613714206,-0.1732242421079688,0.0915,1.2279,-0.1481833309451706,0.0787507249058056,-0.39071560262761446,-0.11783910475684285,0.6137907809283932,0.461640130094885
2025-07-14,1.44115189427367,0.008941363762479,20250714.0,0.1486600392715724,-0.4535147004733963,-0.5372909579197142,-0.6104435388451165,-0.0027973984769836,-0.1462345635876985,0.1018,-0.1408,0.9985941964961812,0.06183202548415,-0.5475720345884032,0.5260907693830853,0.49442843493738864,0.6310694824936414
2025-07-15,1.280918876398469,0.124033483538259,20250715.0,0.5413287765290177,-0.4535147004733963,-0.5372909579197142,-0.6059489958024643,-0.2405762690206321,-0.2222100490931104,0.0545,-2.318,0.7662115364233474,0.1772311886132987,0.5223152261622792,1.0515923618225054,1.3364425151198531,1.220424146361945
2025-07-16,0.4163468559136776,0.270760842586921,20250716.0,0.06802270929906,-0.4535147004733963,-0.5372909579197142,-0.6442981184541616,-0.8112455583253877,-0.1611233079246478,-0.0857,-3.0209,0.6301479556063022,0.127550747253956,0.06171854697018992,0.46824227003695684,1.3311139224481714,0.6818215209662851
2025-07-17,1.0070951291628694,0.2336224822077362,20250717.0,-0.0114459637173265,-0.4535147004733963,-0.5372909579197142,-0.5560563345448187,-0.6685782359991989,-0.0580049675169005,0.0388,-2.1417,1.2454744730483176,0.2288436215333933,1.000823761061788,2.0230074216856075,2.6922475727415254,1.297286133458543
2025-07-18,1.44115189427367,0.1149924312240194,20250718.0,-0.1937564488725692,-0.4535147004733963,-0.5372909579197142,-0.4782587046122856,-0.2881320431293618,-0.0597511782724675,0.0394,-3.1507,0.8201546921176811,0.1835114076950708,0.580540313832903,1.2000769115918102,1.358433727305704,1.1615437543994154
2025-07-21,0.7270986015558364,0.0723510610437975,20250721.0,-0.3877535035890441,-0.4535147004733963,-0.5372909579197142,-0.3907606220697126,0.2349814720666648,-0.0327614997521972,-0.0467,0.5405,0.9167802361234048,0.0681055857069227,-0.48940868244706226,0.7282345753888724,0.8307786960634413,0.7145845366050189
2025-07-22,1.0959152958684582,-0.0310393189116355,20250722.0,-0.5747386165687797,-0.4535147004733963,-0.5372909579197142,-0.2829239238880863,0.7105392131539612,-0.0204461186339827,-0.079,-1.5016,-0.9057284530462648,0.0490146142846243,-0.6664046550886801,-0.8736881624987423,-0.5930156376865066,0.006197489486352167
2025-07-23,0.2746207552125814,-0.0821862512152327,20250723.0,-0.4754027752982958,-0.4535147004733963,-0.5372909579197142,-0.2803048016833738,1.3287642765674468,0.1305551588080221,0.1656,-1.2616,0.8861858609468983,0.0387260951291119,-0.7617914436752924,0.321817790024949,-0.09257686338392805,0.3566972624127458
2025-07-24,0.958428491575725,0.0414341682364066,20250724.0,0.6149541647647881,-0.4535147004733963,-0.5372909579197142,-0.185660719051405,1.6140989212198242,0.1441572215356054,0.0549,-1.0244,0.2214021218490721,0.0270439487676793,-0.8700988111761633,-0.3479624626940446,-0.3509634059815697,0.4284405962829304
2025-07-25,1.154763179419549,-0.0165437131378644,20250725.0,1.507808079243025,-0.4535147004733963,-0.5372909579197142,-0.2564093534206405,0.9483180836976092,0.2216338355852767,0.1336,0.2206,0.1805363326872756,0.0194631424694759,-0.9403818865879787,0.07381393534386596,-0.324532668168945,0.26077364711710405
2025-07-28,0.6782637177570877,0.093357773970662,20250728.0,0.6698810417025846,-0.4535147004733963,-0.5372909579197142,-0.2284073802196548,0.2349814720666648,0.2250956218199994,0.1015,-0.2259,0.1313314570651439,0.1851149756988826,0.5954072932156358,0.566166837569488,0.971359449949603,0.8222512369555591
2025-07-29,1.44115189427367,-0.0119882775722782,20250729.0,0.4793899578544793,-0.4535147004733963,-0.5372909579197142,-0.176024936125429,0.3300930202841236,0.167164314122121,0.0,2.4487,0.1521011080850011,0.1318332285207054,0.10142223309286097,0.36200593735647735,0.02018852403533633,0.205761876261137
2025-07-30,0.3432202925931983,-0.0649203571728482,20250730.0,-0.0663728406551229,-0.4535147004733963,-0.5372909579197142,-0.1785470538040419,0.6154276649365018,0.1427786340969969,0.0153,3.3835,-0.2669586849629435,0.1278862901887961,0.06482942838116316,-0.060922908019688846,0.08446248503880732,0.1867894256749212
2025-07-31,-1.039808431269465,-0.1978137402642728,20250731.0,0.3613556052860214,-0.4535147004733963,-0.5372909579197142,-0.4231601337872507,0.8532065354801502,0.0707550992489256,-0.1252,0.1803,0.0976025388085294,0.0901812671239645,-0.28474090427564674,0.08442758819698805,-0.5011240010725042,-0.914896269794238
2025-08-01,-1.190121261003486,-0.1907455719519076,20250801.0,-1.1578984376743302,0.157483310835883,-0.162564956498792,-0.4899639174284033,-0.1454647208031727,-0.239825333030857,0.0781,0.6052,0.3748847418803078,0.0649021659222071,-0.519108187413734,0.02701273229927073,-0.706409975886345,-1.1210428663263823
2025-08-04,-1.3397141908975096,0.1355954805158246,20250804.0,-0.8353491177842857,0.157483310835883,-0.162564956498792,-0.4389718715416192,-0.6685782359991989,0.041804763038192,0.106,3.1155,0.4742819818101806,0.0260230436612026,-0.8795638136791047,0.05087331620739324,0.21017654308453887,-0.5898961684638369
2025-08-05,-1.3397141908975096,0.1537002946346208,20250805.0,-0.920661075581291,0.157483310835883,-0.162564956498792,-0.3330752638820009,-0.4307993654555503,-0.0523987119332352,0.0819,3.5389,0.3440421111128954,0.018728411690851,-0.9471937132842649,0.06716995580319371,0.5763805431096191,-0.19789478796310017
2025-08-06,-1.3397141908975096,0.1276248426875986,20250806.0,-0.7897714964954751,0.157483310835883,-0.162564956498792,-0.3006110824803959,-0.4307993654555503,0.0881253009753646,0.0219,4.646,1.3738138452432402,0.0134785695719727,-0.9958659830966058,0.665048009954044,0.68405617896981,-0.05995158965884576
2025-08-07,-1.3087471955731569,-0.0234095051644975,20250807.0,-0.8388550886526553,0.157483310835883,-0.162564956498792,-0.2967955711204453,-0.1454647208031727,0.0726238511101464,-0.0145,7.7959,0.7812814627831387,0.009700333413498,-1.0308947183529937,0.5177350230748512,0.38755581667704675,0.022049075977628924
2025-08-08,-1.3397141908975096,-0.202674340224463,20250808.0,-1.1473805250692186,0.157483310835883,-0.162564956498792,-0.3281603678929118,-0.47835513956428,0.2241152929747664,-0.022,6.3516,0.9960781130387684,0.0069811909810289,-1.056104397260366,0.42669484308004324,-0.5799719816579656,-0.834668580623305
2025-08-11,-1.3397141908975096,-0.1963405735156271,20250811.0,-0.968576010782348,0.157483310835883,-0.162564956498792,-0.2714450549662034,-0.2405762690206321,0.1750988507132107,0.0587,3.1501,0.7225632902280932,0.1784152108756193,0.5332925183761257,0.7913682331793951,0.0845063122036624,-0.2466002900831355
2025-08-12,-0.5096000068037044,-0.1044697460498462,20250812.0,-0.9218297325374142,0.157483310835883,-0.162564956498792,-0.2025071717508436,-0.4307993654555503,0.3966225344590303,0.022,1.3255,0.3943972027354608,0.1284028711126625,0.06961874690484199,0.29886009130509594,-0.007455969636164926,-0.20536916152371992
2025-08-13,-0.6057052082622936,0.1061514532760811,20250813.0,-0.8306744899597929,0.157483310835883,-0.162564956498792,-0.0966105640912253,0.0923141497404757,0.4604051799518787,-0.029,0.4884,1.1654749730501175,0.0924097067119967,-0.26408062336945065,0.7845545808577928,0.6517351980883053,0.20573123725220502
2025-08-14,0.7718565342973933,0.0845604212406679,20250814.0,-0.9452028716598811,0.157483310835883,-0.162564956498792,-0.1071840574361688,0.1874256979579351,0.4664096941289194,0.0144,0.9149,0.394711977552185,0.0827580401812936,-0.3535630319607197,0.0774570782461207,-0.02742047195356323,0.13549059802130767
2025-08-15,0.1263445297090152,0.0225346830609135,20250815.0,-0.5081251700697484,0.157483310835883,-0.162564956498792,-0.0132836761709685,0.7580949872626909,0.4089991861300729,0.0792,2.0275,0.3478115351125504,0.0595597758441307,-0.568638486694137,0.4712340335164569,0.2687352231090206,0.291032355720411
2025-08-18,0.2533154097663818,0.119452951927927,20250818.0,-0.103769863251071,0.157483310835883,-0.162564956498792,0.1065492484050742,1.3287642765674468,0.4070078931631956,0.178,3.1053,1.175392180343228,0.3663296517064868,2.2754825040264675,3.794677155696883,3.1968257262403506,2.7018118651411074
2025-08-19,0.3743182136911661,0.2240175726816345,20250819.0,0.2561764792349189,0.157483310835883,-0.162564956498792,0.0546841617833865,0.6154276649365018,0.291267818873098,-0.0934,2.2488,0.0066595553665007,0.2636422019286606,1.3234479192234765,1.3562120740934245,2.463037874132163,1.3336948467547054
2025-08-20,-0.6074367485870193,0.2337843639514174,20250820.0,0.5226302652310436,0.157483310835883,-0.162564956498792,0.2099884080701481,0.5678718908277721,0.2435074229444942,0.1701,2.336,0.5141172527069241,0.3480391004654318,2.1059073768393497,3.0272201609979184,3.244207496413514,2.10529380409901
2025-08-21,0.2317238492115222,0.1152218501897474,20250821.0,-0.1084444910755639,0.157483310835883,-0.162564956498792,0.2638905897399449,0.7580949872626909,0.1650504800495926,0.0491,2.4824,0.7279741574003418,0.2504787542491798,1.201407129689559,1.7169422124205052,2.0535381421036276,0.9786679690313339
2025-08-22,0.5672663212972591,0.1352457067512177,20250822.0,-0.6588819174096591,0.157483310835883,-0.162564956498792,0.5546778241469528,1.1860969542412576,0.4614161440735231,-0.0482,4.5216,0.8775322010960761,0.2110915824506794,0.836241280981857,1.4350691443152788,1.5982535990515272,0.904875442030048
2025-08-25,0.8538203360520589,0.034828015585864,20250825.0,-0.0289758180591773,0.157483310835883,-0.162564956498792,0.8496362531762783,2.1847682105245805,0.3768934164487525,0.0613,4.5283,0.0511296903093577,0.2584596238006773,1.2753992664722509,1.337739382622796,1.3290181693788417,1.4768095510381758
2025-08-26,0.6897256968392091,-0.0649760269597643,20250826.0,-0.358537079685961,0.157483310835883,-0.162564956498792,0.7958634108746153,0.9007623095888796,0.4584445222614155,-0.02,7.9781,-0.4140300724874675,0.186009688298615,0.6037023413470985,0.18002600057492224,0.23689115066472716,0.6895064584656877
2025-08-27,-0.7570650505366153,-0.2403085390744549,20250827.0,-0.1283116593296612,0.157483310835883,-0.162564956498792,0.5809660507201653,1.804322017654743,0.5058066595966438,0.0616,3.5091,-0.203146436144477,0.1610777239510369,0.3725534290182333,0.16080478726695457,-0.5468535718961883,-0.6241820898344549
2025-08-28,0.9189618847709234,-0.2292352459427397,20250828.0,0.1895630327358902,0.157483310835883,-0.162564956498792,0.8320460991100683,1.281208502458717,0.5684864351386083,0.2518,3.1594,0.7605961097585259,0.1159253301671958,-0.04606287279728446,0.8951474842308579,0.04937796116709002,0.25632895860559524
2025-08-29,0.2015672186303405,-0.1342682315790644,20250829.0,-0.0874086658653434,0.157483310835883,-0.162564956498792,0.938686408136458,2.0896566623071213,0.4410436852585651,0.0,1.6739,0.2066267914217685,0.0834297992592591,-0.3473350276986387,0.0278881223514454,-0.3939291942425114,-0.3557436594590142
2025-09-01,-0.2860474170096234,-0.2064830905754992,20250901.0,-0.9101431629761796,1.1738854166025792,1.33633904918487,1.0258288074166624,1.661654695328554,0.4410436852585651,0.1234,-0.6062,-1.1915308308661483,0.1505816123446056,0.2752420119278807,-0.6283387746879667,-0.9233146490008716,-0.4250068029521755
2025-09-02,-0.1171221698197108,-0.2835361739135258,20250902.0,-1.002467062509924,1.1738854166025792,1.33633904918487,0.9182831228133363,1.4238758247849062,0.3040427291375162,-0.063,-4.9524,-1.0835333013309392,0.1083714290218261,-0.11609650549665058,-0.977200084788926,-1.464556892436653,-0.6043356168913723
2025-09-03,-1.1183417580066697,-0.2259189336997837,20250903.0,-0.95572078426499,1.1738854166025792,1.33633904918487,0.8192738365068478,0.6629834390452315,0.4042813535623983,-0.0552,-0.7739,-1.209961368062592,0.0764490886497335,-0.41205450355619005,-1.111019768816327,-1.5359729339217847,-0.9709960690845967
2025-09-04,-0.7781036319334015,-0.1737337147469863,20250904.0,-0.8704088264679849,1.1738854166025792,1.33633904918487,0.5133215611861431,1.4714315988936353,0.5691604112197054,-0.0989,-3.6684,-1.259011910970694,0.1412217186572603,0.18846468402937347,-0.7276352714925534,-1.1260756382572161,-1.0200773740142088
2025-09-05,-1.024565971725702,-0.0839998084908959,20250905.0,-1.0059730333782937,1.1738854166025792,1.33633904918487,0.8208582437664872,0.6154276649365018,0.5061130123607797,-0.0544,-0.2846,0.4607558559552838,0.1405544539412572,0.1822783478390393,0.4537259735064285,0.027137589049628014,-0.22154535064108152
2025-09-08,0.919144666938095,-0.0595246485275769,20250908.0,-0.8295058330036696,1.1738854166025792,1.33633904918487,0.8443010042407538,0.9007623095888796,0.5479301646651682,0.3026,4.1941,-0.9635573752110392,0.1495723479697625,0.2658849328287395,-0.33774931159818566,-0.43107408927007207,0.32600532433304996
2025-09-09,0.7492655125542276,-0.0654951763388487,20250909.0,-0.5186430826748575,1.1738854166025792,1.33633904918487,0.7430606138339569,0.2349814720666648,0.601419357283091,-0.0264,6.1279,-1.03319854425211,0.2409723881980111,1.1132718290652759,0.11098594444986581,0.2662048716925441,0.7555952358489149
2025-09-10,0.0486553102795687,-0.1558397791921851,20250910.0,-0.5490281635340662,1.1738854166025792,1.33633904918487,0.7724853200844141,-0.0503531725857133,0.6609436993544686,0.0065,6.7021,-1.159169293640594,0.1818583525464617,0.5652145298596183,-0.4186857654794265,-0.4553992767199808,-0.003982911315208948
2025-09-11,0.9628595167539056,-0.1527300335176183,20250911.0,-0.4905953157278976,1.1738854166025792,1.33633904918487,1.1044671432420636,0.7105392131539612,0.8307550365143466,-0.1023,10.4705,-0.644459722364079,0.130880850843281,0.09259256122288956,-0.42515906543836013,-0.5540198797927188,0.026525806633854867
2025-09-12,-0.0488307740871432,-0.1074450147850261,20250912.0,-0.7687356712852546,1.1738854166025792,1.33633904918487,1.0202995494289389,0.9007623095888796,0.8210130186148614,-0.0261,4.0495,-1.0899522241751314,0.0941930732221101,-0.24754669835056312,-1.1165055431015076,-1.1306427451065966,-0.5039991617672973
2025-09-15,-1.0471956895364567,0.0311969235800886,20250915.0,-0.4683908335615538,1.1738854166025792,1.33633904918487,1.0560618847179593,0.3776487943928533,0.9159517402202114,0.1818,4.9132,-0.085905276045235,0.0867305147483398,-0.3167334760289984,-0.25276044108752305,-0.2671585465132522,-0.5095041342854713
2025-09-16,1.44115189427367,0.016673492940107,20250916.0,-0.2977669179675459,1.1738854166025792,1.33633904918487,1.0246324182614244,0.6154276649365018,0.8898504847159345,0.0125,5.3715,-0.6802108737537275,0.0624187088763953,-0.5421327829470826,-0.8345786414390395,-0.8195683995942822,0.16988764579227866
2025-09-17,1.430557440654784,0.0035192836181718,20250917.0,0.2000809453409992,1.1738854166025792,1.33633904918487,1.1141352610100737,0.425204568501583,0.8702132725348992,0.1584,6.1776,-0.4835000539484441,0.053202437524893,-0.6275785612631574,-0.7247089184131397,-0.5877829986634843,0.3322672408217795
